tipo;metrica_train;dataset;parametro;hora_inicio;hora_fim;hora_fim_p;TP;TN;FP;FN;normais;anomalas;metrica;valor
isf;MCC;Original;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 12:58:07;Thu, 12 Aug 2021 12:58:23;Thu, 12 Aug 2021 12:58:28;9705;921;2058;2124;11829;2979;F1;0.822736520854527
isf;MCC;Original;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 12:58:07;Thu, 12 Aug 2021 12:58:23;Thu, 12 Aug 2021 12:58:28;9705;921;2058;2124;11829;2979;MCC;0.12855228264007354
isf;MCC;Original;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 12:58:07;Thu, 12 Aug 2021 12:58:23;Thu, 12 Aug 2021 12:58:28;9705;921;2058;2124;11829;2979;ROC;0.5648027187012103
isf;ROC;Original;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 12:58:28;Thu, 12 Aug 2021 12:58:43;Thu, 12 Aug 2021 12:58:47;9705;921;2058;2124;11829;2979;Acurácia;0.7175850891410048
isf;ROC;Original;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 12:58:28;Thu, 12 Aug 2021 12:58:43;Thu, 12 Aug 2021 12:58:47;9705;921;2058;2124;11829;2979;Precisão;0.8250446314715634
isf;ROC;Original;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 12:58:28;Thu, 12 Aug 2021 12:58:43;Thu, 12 Aug 2021 12:58:47;9705;921;2058;2124;11829;2979;Recall;0.8204412883591174
isf;ROC;Original;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 12:58:28;Thu, 12 Aug 2021 12:58:43;Thu, 12 Aug 2021 12:58:47;9705;921;2058;2124;11829;2979;F1;0.822736520854527
isf;ROC;Original;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 12:58:28;Thu, 12 Aug 2021 12:58:43;Thu, 12 Aug 2021 12:58:47;9705;921;2058;2124;11829;2979;MCC;0.12855228264007354
isf;ROC;Original;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 12:58:28;Thu, 12 Aug 2021 12:58:43;Thu, 12 Aug 2021 12:58:47;9705;921;2058;2124;11829;2979;ROC;0.5648027187012103
knn;Acurácia;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 12:58:47;Thu, 12 Aug 2021 12:58:47;Thu, 12 Aug 2021 12:59:21;11759;294;2685;70;11829;2979;Acurácia;0.8139519178822259
knn;Acurácia;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 12:58:47;Thu, 12 Aug 2021 12:58:47;Thu, 12 Aug 2021 12:59:21;11759;294;2685;70;11829;2979;Precisão;0.8141096649127666
knn;Acurácia;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 12:58:47;Thu, 12 Aug 2021 12:58:47;Thu, 12 Aug 2021 12:59:21;11759;294;2685;70;11829;2979;Recall;0.9940823400118354
knn;Acurácia;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 12:58:47;Thu, 12 Aug 2021 12:58:47;Thu, 12 Aug 2021 12:59:21;11759;294;2685;70;11829;2979;F1;0.8951394968218322
knn;Acurácia;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 12:58:47;Thu, 12 Aug 2021 12:58:47;Thu, 12 Aug 2021 12:59:21;11759;294;2685;70;11829;2979;MCC;0.2401802318183608
knn;Acurácia;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 12:58:47;Thu, 12 Aug 2021 12:58:47;Thu, 12 Aug 2021 12:59:21;11759;294;2685;70;11829;2979;ROC;0.546386587931396
knn;Precisão;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 12:59:21;Thu, 12 Aug 2021 12:59:21;Thu, 12 Aug 2021 12:59:54;11759;294;2685;70;11829;2979;Acurácia;0.8139519178822259
knn;Precisão;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 12:59:21;Thu, 12 Aug 2021 12:59:21;Thu, 12 Aug 2021 12:59:54;11759;294;2685;70;11829;2979;Precisão;0.8141096649127666
knn;Precisão;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 12:59:21;Thu, 12 Aug 2021 12:59:21;Thu, 12 Aug 2021 12:59:54;11759;294;2685;70;11829;2979;Recall;0.9940823400118354
knn;Precisão;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 12:59:21;Thu, 12 Aug 2021 12:59:21;Thu, 12 Aug 2021 12:59:54;11759;294;2685;70;11829;2979;F1;0.8951394968218322
knn;Precisão;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 12:59:21;Thu, 12 Aug 2021 12:59:21;Thu, 12 Aug 2021 12:59:54;11759;294;2685;70;11829;2979;MCC;0.2401802318183608
knn;Precisão;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 12:59:21;Thu, 12 Aug 2021 12:59:21;Thu, 12 Aug 2021 12:59:54;11759;294;2685;70;11829;2979;ROC;0.546386587931396
knn;Recall;Original;{'n_neighbors': 99};Thu, 12 Aug 2021 12:59:54;Thu, 12 Aug 2021 12:59:54;Thu, 12 Aug 2021 13:00:30;11809;106;2873;20;11829;2979;Acurácia;0.8046326310102647
knn;Recall;Original;{'n_neighbors': 99};Thu, 12 Aug 2021 12:59:54;Thu, 12 Aug 2021 12:59:54;Thu, 12 Aug 2021 13:00:30;11809;106;2873;20;11829;2979;Precisão;0.8043182127775508
knn;Recall;Original;{'n_neighbors': 99};Thu, 12 Aug 2021 12:59:54;Thu, 12 Aug 2021 12:59:54;Thu, 12 Aug 2021 13:00:30;11809;106;2873;20;11829;2979;Recall;0.9983092400033815
knn;Recall;Original;{'n_neighbors': 99};Thu, 12 Aug 2021 12:59:54;Thu, 12 Aug 2021 12:59:54;Thu, 12 Aug 2021 13:00:30;11809;106;2873;20;11829;2979;F1;0.8908754856474671
knn;Recall;Original;{'n_neighbors': 99};Thu, 12 Aug 2021 12:59:54;Thu, 12 Aug 2021 12:59:54;Thu, 12 Aug 2021 13:00:30;11809;106;2873;20;11829;2979;MCC;0.1479190471384037
knn;Recall;Original;{'n_neighbors': 99};Thu, 12 Aug 2021 12:59:54;Thu, 12 Aug 2021 12:59:54;Thu, 12 Aug 2021 13:00:30;11809;106;2873;20;11829;2979;ROC;0.516945825104074
knn;F1;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:00:30;Thu, 12 Aug 2021 13:00:30;Thu, 12 Aug 2021 13:01:08;11759;294;2685;70;11829;2979;Acurácia;0.8139519178822259
knn;F1;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:00:30;Thu, 12 Aug 2021 13:00:30;Thu, 12 Aug 2021 13:01:08;11759;294;2685;70;11829;2979;Precisão;0.8141096649127666
knn;F1;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:00:30;Thu, 12 Aug 2021 13:00:30;Thu, 12 Aug 2021 13:01:08;11759;294;2685;70;11829;2979;Recall;0.9940823400118354
knn;F1;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:00:30;Thu, 12 Aug 2021 13:00:30;Thu, 12 Aug 2021 13:01:08;11759;294;2685;70;11829;2979;F1;0.8951394968218322
knn;F1;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:00:30;Thu, 12 Aug 2021 13:00:30;Thu, 12 Aug 2021 13:01:08;11759;294;2685;70;11829;2979;MCC;0.2401802318183608
knn;F1;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:00:30;Thu, 12 Aug 2021 13:00:30;Thu, 12 Aug 2021 13:01:08;11759;294;2685;70;11829;2979;ROC;0.546386587931396
knn;MCC;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:01:08;Thu, 12 Aug 2021 13:01:08;Thu, 12 Aug 2021 13:01:42;11759;294;2685;70;11829;2979;Acurácia;0.8139519178822259
knn;MCC;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:01:08;Thu, 12 Aug 2021 13:01:08;Thu, 12 Aug 2021 13:01:42;11759;294;2685;70;11829;2979;Precisão;0.8141096649127666
knn;MCC;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:01:08;Thu, 12 Aug 2021 13:01:08;Thu, 12 Aug 2021 13:01:42;11759;294;2685;70;11829;2979;Recall;0.9940823400118354
knn;MCC;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:01:08;Thu, 12 Aug 2021 13:01:08;Thu, 12 Aug 2021 13:01:42;11759;294;2685;70;11829;2979;F1;0.8951394968218322
knn;MCC;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:01:08;Thu, 12 Aug 2021 13:01:08;Thu, 12 Aug 2021 13:01:42;11759;294;2685;70;11829;2979;MCC;0.2401802318183608
knn;MCC;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:01:08;Thu, 12 Aug 2021 13:01:08;Thu, 12 Aug 2021 13:01:42;11759;294;2685;70;11829;2979;ROC;0.546386587931396
knn;ROC;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:01:42;Thu, 12 Aug 2021 13:01:42;Thu, 12 Aug 2021 13:02:14;11759;294;2685;70;11829;2979;Acurácia;0.8139519178822259
knn;ROC;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:01:42;Thu, 12 Aug 2021 13:01:42;Thu, 12 Aug 2021 13:02:14;11759;294;2685;70;11829;2979;Precisão;0.8141096649127666
knn;ROC;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:01:42;Thu, 12 Aug 2021 13:01:42;Thu, 12 Aug 2021 13:02:14;11759;294;2685;70;11829;2979;Recall;0.9940823400118354
knn;ROC;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:01:42;Thu, 12 Aug 2021 13:01:42;Thu, 12 Aug 2021 13:02:14;11759;294;2685;70;11829;2979;F1;0.8951394968218322
knn;ROC;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:01:42;Thu, 12 Aug 2021 13:01:42;Thu, 12 Aug 2021 13:02:14;11759;294;2685;70;11829;2979;MCC;0.2401802318183608
knn;ROC;Original;{'n_neighbors': 35};Thu, 12 Aug 2021 13:01:42;Thu, 12 Aug 2021 13:01:42;Thu, 12 Aug 2021 13:02:14;11759;294;2685;70;11829;2979;ROC;0.546386587931396
lof;Acurácia;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:14;Thu, 12 Aug 2021 13:02:29;Thu, 12 Aug 2021 13:02:29;10075;827;2152;1754;11829;2979;Acurácia;0.736223662884927
lof;Acurácia;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:14;Thu, 12 Aug 2021 13:02:29;Thu, 12 Aug 2021 13:02:29;10075;827;2152;1754;11829;2979;Precisão;0.8239960742618795
lof;Acurácia;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:14;Thu, 12 Aug 2021 13:02:29;Thu, 12 Aug 2021 13:02:29;10075;827;2152;1754;11829;2979;Recall;0.8517203482965593
lof;Acurácia;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:14;Thu, 12 Aug 2021 13:02:29;Thu, 12 Aug 2021 13:02:29;10075;827;2152;1754;11829;2979;F1;0.8376288659793814
lof;Acurácia;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:14;Thu, 12 Aug 2021 13:02:29;Thu, 12 Aug 2021 13:02:29;10075;827;2152;1754;11829;2979;MCC;0.13666444503428937
lof;Acurácia;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:14;Thu, 12 Aug 2021 13:02:29;Thu, 12 Aug 2021 13:02:29;10075;827;2152;1754;11829;2979;ROC;0.5646651422583837
lof;Precisão;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:30;Thu, 12 Aug 2021 13:02:50;Thu, 12 Aug 2021 13:02:50;10116;764;2215;1713;11829;2979;Acurácia;0.7347379794705564
lof;Precisão;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:30;Thu, 12 Aug 2021 13:02:50;Thu, 12 Aug 2021 13:02:50;10116;764;2215;1713;11829;2979;Precisão;0.8203714216203065
lof;Precisão;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:30;Thu, 12 Aug 2021 13:02:50;Thu, 12 Aug 2021 13:02:50;10116;764;2215;1713;11829;2979;Recall;0.8551864062896272
lof;Precisão;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:30;Thu, 12 Aug 2021 13:02:50;Thu, 12 Aug 2021 13:02:50;10116;764;2215;1713;11829;2979;F1;0.8374172185430463
lof;Precisão;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:30;Thu, 12 Aug 2021 13:02:50;Thu, 12 Aug 2021 13:02:50;10116;764;2215;1713;11829;2979;MCC;0.11992210811690523
lof;Precisão;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:30;Thu, 12 Aug 2021 13:02:50;Thu, 12 Aug 2021 13:02:50;10116;764;2215;1713;11829;2979;ROC;0.5558241531280295
lof;Recall;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:50;Thu, 12 Aug 2021 13:03:07;Thu, 12 Aug 2021 13:03:07;10075;827;2152;1754;11829;2979;Acurácia;0.736223662884927
lof;Recall;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:50;Thu, 12 Aug 2021 13:03:07;Thu, 12 Aug 2021 13:03:07;10075;827;2152;1754;11829;2979;Precisão;0.8239960742618795
lof;Recall;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:50;Thu, 12 Aug 2021 13:03:07;Thu, 12 Aug 2021 13:03:07;10075;827;2152;1754;11829;2979;Recall;0.8517203482965593
lof;Recall;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:50;Thu, 12 Aug 2021 13:03:07;Thu, 12 Aug 2021 13:03:07;10075;827;2152;1754;11829;2979;F1;0.8376288659793814
lof;Recall;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:50;Thu, 12 Aug 2021 13:03:07;Thu, 12 Aug 2021 13:03:07;10075;827;2152;1754;11829;2979;MCC;0.13666444503428937
lof;Recall;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:02:50;Thu, 12 Aug 2021 13:03:07;Thu, 12 Aug 2021 13:03:07;10075;827;2152;1754;11829;2979;ROC;0.5646651422583837
lof;F1;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:08;Thu, 12 Aug 2021 13:03:22;Thu, 12 Aug 2021 13:03:22;10075;827;2152;1754;11829;2979;Acurácia;0.736223662884927
lof;F1;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:08;Thu, 12 Aug 2021 13:03:22;Thu, 12 Aug 2021 13:03:22;10075;827;2152;1754;11829;2979;Precisão;0.8239960742618795
lof;F1;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:08;Thu, 12 Aug 2021 13:03:22;Thu, 12 Aug 2021 13:03:22;10075;827;2152;1754;11829;2979;Recall;0.8517203482965593
lof;F1;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:08;Thu, 12 Aug 2021 13:03:22;Thu, 12 Aug 2021 13:03:22;10075;827;2152;1754;11829;2979;F1;0.8376288659793814
lof;F1;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:08;Thu, 12 Aug 2021 13:03:22;Thu, 12 Aug 2021 13:03:22;10075;827;2152;1754;11829;2979;MCC;0.13666444503428937
lof;F1;Original;{'n_neighbors':15, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:08;Thu, 12 Aug 2021 13:03:22;Thu, 12 Aug 2021 13:03:22;10075;827;2152;1754;11829;2979;ROC;0.5646651422583837
lof;MCC;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:23;Thu, 12 Aug 2021 13:03:38;Thu, 12 Aug 2021 13:03:38;10116;764;2215;1713;11829;2979;Acurácia;0.7347379794705564
lof;MCC;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:23;Thu, 12 Aug 2021 13:03:38;Thu, 12 Aug 2021 13:03:38;10116;764;2215;1713;11829;2979;Precisão;0.8203714216203065
lof;MCC;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:23;Thu, 12 Aug 2021 13:03:38;Thu, 12 Aug 2021 13:03:38;10116;764;2215;1713;11829;2979;Recall;0.8551864062896272
lof;MCC;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:23;Thu, 12 Aug 2021 13:03:38;Thu, 12 Aug 2021 13:03:38;10116;764;2215;1713;11829;2979;F1;0.8374172185430463
lof;MCC;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:23;Thu, 12 Aug 2021 13:03:38;Thu, 12 Aug 2021 13:03:38;10116;764;2215;1713;11829;2979;MCC;0.11992210811690523
lof;MCC;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:23;Thu, 12 Aug 2021 13:03:38;Thu, 12 Aug 2021 13:03:38;10116;764;2215;1713;11829;2979;ROC;0.5558241531280295
lof;ROC;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:38;Thu, 12 Aug 2021 13:03:52;Thu, 12 Aug 2021 13:03:52;10116;764;2215;1713;11829;2979;Acurácia;0.7347379794705564
lof;ROC;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:38;Thu, 12 Aug 2021 13:03:52;Thu, 12 Aug 2021 13:03:52;10116;764;2215;1713;11829;2979;Precisão;0.8203714216203065
lof;ROC;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:38;Thu, 12 Aug 2021 13:03:52;Thu, 12 Aug 2021 13:03:52;10116;764;2215;1713;11829;2979;Recall;0.8551864062896272
lof;ROC;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:38;Thu, 12 Aug 2021 13:03:52;Thu, 12 Aug 2021 13:03:52;10116;764;2215;1713;11829;2979;F1;0.8374172185430463
lof;ROC;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:38;Thu, 12 Aug 2021 13:03:52;Thu, 12 Aug 2021 13:03:52;10116;764;2215;1713;11829;2979;MCC;0.11992210811690523
lof;ROC;Original;{'n_neighbors':30, 'contamination':'auto'};Thu, 12 Aug 2021 13:03:38;Thu, 12 Aug 2021 13:03:52;Thu, 12 Aug 2021 13:03:52;10116;764;2215;1713;11829;2979;ROC;0.5558241531280295
isf;Acurácia;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:03:52;Thu, 12 Aug 2021 13:03:54;Thu, 12 Aug 2021 13:03:55;11817;8;2971;12;11829;2979;Acurácia;0.7985548352242031
isf;Acurácia;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:03:52;Thu, 12 Aug 2021 13:03:54;Thu, 12 Aug 2021 13:03:55;11817;8;2971;12;11829;2979;Precisão;0.7990938598863944
isf;Acurácia;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:03:52;Thu, 12 Aug 2021 13:03:54;Thu, 12 Aug 2021 13:03:55;11817;8;2971;12;11829;2979;Recall;0.9989855440020289
isf;Acurácia;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:03:52;Thu, 12 Aug 2021 13:03:54;Thu, 12 Aug 2021 13:03:55;11817;8;2971;12;11829;2979;F1;0.8879287673291506
isf;Acurácia;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:03:52;Thu, 12 Aug 2021 13:03:54;Thu, 12 Aug 2021 13:03:55;11817;8;2971;12;11829;2979;MCC;0.01823972632506373
isf;Acurácia;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:03:52;Thu, 12 Aug 2021 13:03:54;Thu, 12 Aug 2021 13:03:55;11817;8;2971;12;11829;2979;ROC;0.5008355044615717
isf;Precisão;SS;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 13:03:55;Thu, 12 Aug 2021 13:04:11;Thu, 12 Aug 2021 13:04:15;9710;914;2065;2119;11829;2979;Acurácia;0.7174500270124257
isf;Precisão;SS;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 13:03:55;Thu, 12 Aug 2021 13:04:11;Thu, 12 Aug 2021 13:04:15;9710;914;2065;2119;11829;2979;Precisão;0.8246284501061572
isf;Precisão;SS;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 13:03:55;Thu, 12 Aug 2021 13:04:11;Thu, 12 Aug 2021 13:04:15;9710;914;2065;2119;11829;2979;Recall;0.8208639783582721
isf;Precisão;SS;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 13:03:55;Thu, 12 Aug 2021 13:04:11;Thu, 12 Aug 2021 13:04:15;9710;914;2065;2119;11829;2979;F1;0.8227419081511609
isf;Precisão;SS;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 13:03:55;Thu, 12 Aug 2021 13:04:11;Thu, 12 Aug 2021 13:04:15;9710;914;2065;2119;11829;2979;MCC;0.12682645432072917
isf;Precisão;SS;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 13:03:55;Thu, 12 Aug 2021 13:04:11;Thu, 12 Aug 2021 13:04:15;9710;914;2065;2119;11829;2979;ROC;0.5638391727978
isf;Recall;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:04:15;Thu, 12 Aug 2021 13:04:17;Thu, 12 Aug 2021 13:04:18;11817;8;2971;12;11829;2979;Acurácia;0.7985548352242031
isf;Recall;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:04:15;Thu, 12 Aug 2021 13:04:17;Thu, 12 Aug 2021 13:04:18;11817;8;2971;12;11829;2979;Precisão;0.7990938598863944
isf;Recall;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:04:15;Thu, 12 Aug 2021 13:04:17;Thu, 12 Aug 2021 13:04:18;11817;8;2971;12;11829;2979;Recall;0.9989855440020289
isf;Recall;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:04:15;Thu, 12 Aug 2021 13:04:17;Thu, 12 Aug 2021 13:04:18;11817;8;2971;12;11829;2979;F1;0.8879287673291506
isf;Recall;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:04:15;Thu, 12 Aug 2021 13:04:17;Thu, 12 Aug 2021 13:04:18;11817;8;2971;12;11829;2979;MCC;0.01823972632506373
isf;Recall;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:04:15;Thu, 12 Aug 2021 13:04:17;Thu, 12 Aug 2021 13:04:18;11817;8;2971;12;11829;2979;ROC;0.5008355044615717
isf;F1;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:04:18;Thu, 12 Aug 2021 13:04:20;Thu, 12 Aug 2021 13:04:21;11817;8;2971;12;11829;2979;Acurácia;0.7985548352242031
isf;F1;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:04:18;Thu, 12 Aug 2021 13:04:20;Thu, 12 Aug 2021 13:04:21;11817;8;2971;12;11829;2979;Precisão;0.7990938598863944
isf;F1;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:04:18;Thu, 12 Aug 2021 13:04:20;Thu, 12 Aug 2021 13:04:21;11817;8;2971;12;11829;2979;Recall;0.9989855440020289
isf;F1;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:04:18;Thu, 12 Aug 2021 13:04:20;Thu, 12 Aug 2021 13:04:21;11817;8;2971;12;11829;2979;F1;0.8879287673291506
isf;F1;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:04:18;Thu, 12 Aug 2021 13:04:20;Thu, 12 Aug 2021 13:04:21;11817;8;2971;12;11829;2979;MCC;0.01823972632506373
isf;F1;SS;{'n_estimators': 100, 'max_samples': 1.0, 'max_features': 1.0, 'contamination': 'auto'};Thu, 12 Aug 2021 13:04:18;Thu, 12 Aug 2021 13:04:20;Thu, 12 Aug 2021 13:04:21;11817;8;2971;12;11829;2979;ROC;0.5008355044615717
isf;MCC;SS;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 13:04:21;Thu, 12 Aug 2021 13:04:35;Thu, 12 Aug 2021 13:04:39;9710;914;2065;2119;11829;2979;Acurácia;0.7174500270124257
isf;MCC;SS;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 13:04:21;Thu, 12 Aug 2021 13:04:35;Thu, 12 Aug 2021 13:04:39;9710;914;2065;2119;11829;2979;Precisão;0.8246284501061572
isf;MCC;SS;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 13:04:21;Thu, 12 Aug 2021 13:04:35;Thu, 12 Aug 2021 13:04:39;9710;914;2065;2119;11829;2979;Recall;0.8208639783582721
isf;MCC;SS;{'n_estimators': 300, 'max_samples': 0.7, 'max_features': 1.0, 'contamination': 0.2};Thu, 12 Aug 2021 13:04:21;Thu, 12 Aug 2021 13:04:35;Thu, 12 Aug 2021 13:04:39;9710;914;2065;2119;11829;2979;F1;0.8227419081511609
