tipo;nome;dataset;alg;par;hora_inicio;hora_fim;param;metrica;mean_train;std_train;mean_test;std_test;rank_test
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 45, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 5};Precisão;0.9325362496363507;0.0010693662040340488;0.9082182525311427;0.0027834577430007586;55
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 45, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 5};Recall;0.9887690245380447;0.00036752671131003975;0.9719180204118784;0.0018379914676651685;30
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 45, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 5};F1;0.9598294467944676;0.0006450930680451692;0.9389844298530041;0.0012110990212434065;41
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 45, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 5};MCC;0.7823196133707822;0.0038129032526963867;0.6582085406864723;0.00826046562236033;51
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 45, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 5};ROC;0.8505645111600938;0.0024931025761091978;0.7884588096519881;0.006285030378014387;53
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 5};Acurácia;0.9682199710564399;0.0019362733321035951;0.9;0.002872566315669913;32
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 5};Precisão;0.966513309990176;0.001986229067555983;0.9152897314283018;0.0029593383236420053;2
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 5};Recall;0.9947865869562609;0.00032397354219910205;0.9644005990668336;0.0028775541741321914;91
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 5};F1;0.9804454132481606;0.0011736430670970163;0.9391976612506795;0.0017207938191115598;36
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 5};MCC;0.898414194341164;0.006330672038767086;0.6661036477216614;0.010325132011780125;24
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 5};ROC;0.928089954679364;0.0043925246228839355;0.8027210325897747;0.006598646977559994;3
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1};Acurácia;0.9639001447178004;0.00026029096597111765;0.900520984081042;0.0024087581211650684;20
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1};Precisão;0.9604580170304395;0.0004901296853089532;0.9135436832848157;0.003934658904758025;22
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1};Recall;0.9959250403424333;0.0002961372162006695;0.9673642737980239;0.003783945425777529;68
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1};F1;0.9778698918870934;0.00015269515570595242;0.9396700953592727;0.0013921833227658821;21
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1};MCC;0.8844204009258201;0.0008394462402239947;0.6666386700686008;0.009366838814028146;21
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1};ROC;0.9155253330474602;0.0009644467551245535;0.7995522877155834;0.008261460401579723;23
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 45, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 2};Acurácia;0.994862518089725;0.0005277737345531217;0.8985528219971057;0.003970651378209577;52
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 45, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 2};Precisão;0.9941318749206003;0.0006240152252872069;0.9133622476400072;0.004048684926242497;25
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 45, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 2};Recall;0.9994849818062097;8.85347732602336e-05;0.9648704415750136;0.002732238352227288;89
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 45, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 2};F1;0.9968011484190635;0.0003276946549214722;0.9384026872671883;0.0023231237652506904;56
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 45, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 2};MCC;0.9838536095602113;0.0016624805846997821;0.6603112043951325;0.014693818940383435;45
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 45, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 2};ROC;0.9878801181658469;0.0012803831042710369;0.7983768849208605;0.00935271803991489;31
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 2};Acurácia;0.9301591895803185;0.0013011731862801236;0.8986396526772793;0.001425598883476099;51
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 2};Precisão;0.9281411379949575;0.0010645244898076006;0.9063845789829743;0.0023729365044658163;63
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 2};Recall;0.9893924605467859;0.0004827073614829601;0.9740503524178058;0.0028404422385618342;19
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 2};F1;0.9577883919367423;0.00077145704568595;0.9389936070640452;0.0008545104792142329;40
xgb;XGB Classifier;SS;"XGBClassifier(base_score=None, booster=None, colsample_bylevel=None,
              colsample_bynode=None, colsample_bytree=None, eval_metric='error',
              gamma=None, gpu_id=None, importance_type='gain',
              interaction_constraints=None, learning_rate=None,
              max_delta_step=None, max_depth=None, min_child_weight=None,
              missing=nan, monotone_constraints=None, n_estimators=100,
              n_jobs=-1, num_parallel_tree=None, random_state=42,
              reg_alpha=None, reg_lambda=None, scale_pos_weight=None,
              subsample=None, tree_method=None, validate_parameters=None,
              verbosity=None)";{'n_estimators': [45, 99], 'learning_rate': [0.01, 0.1, 0.3], 'min_child_weight': [1, 3], 'max_depth': [6, 10, 20], 'gamma': [1, 2, 5]};Tue, 10 Aug 2021 06:11:14;Tue, 10 Aug 2021 08:19:34;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 2};MCC;0.7699599679351226;0.00458290703631275;0.6567696129656162;0.005353934985452293;53
