nr_municipio;nb_municipio;latitude_municipio;longitude_municipio;cd_municipio_ibge;ae_municipio
5004.0;São José do Norte - RS;-32.015;-52.042;4318507;1118.104
5053.0;Tavares - RS;-31.287;-51.094;4321352;604.251
4830.0;Arroio Grande - RS;-32.238;-53.087;4301305;2513.597
4887.0;Herval - RS;-32.024;-53.396;4307104;1757.838
4928.0;Jaguarão - RS;-32.566;-53.376;4311007;2054.382
4992.0;Santa Vitória do Palmar - RS;-33.519;-53.368;4317301;5244.353
967.0;Chuí - RS;-33.691;-53.457;4305439;202.552
4885.0;Encruzilhada do Sul - RS;-30.544;-52.522;4306908;3348.319
4933.0;Lavras do Sul - RS;-30.813;-53.895;4311502;2600.6
4964.0;Pinheiro Machado - RS;-31.578;-53.381;4314506;2249.555
4965.0;Piratini - RS;-31.448;-53.104;4314605;3539.688
4989.0;Santana da Boa Vista - RS;-30.872;-53.115;4317004;1420.616
5015.0;São Sepé - RS;-30.161;-53.565;4319604;2200.692
4814.0;Amaral Ferrador - RS;-30.875;-52.253;4300638;506.457
3628.0;Candiota - RS;-31.558;-53.673;4304358;933.834
4821.0;Alegrete - RS;-29.783;-55.792;4300406;7803.954
4833.0;Bagé - RS;-31.331;-54.107;4301602;4095.534
4846.0;Cacequi - RS;-29.884;-54.825;4302907;2369.949
4882.0;Dom Pedrito - RS;-30.983;-54.673;4306601;5192.095
4924.0;Itaqui - RS;-29.125;-56.553;4310603;3404.037
4972.0;Quaraí - RS;-30.388;-56.451;4315305;3147.632
4983.0;Rosário do Sul - RS;-30.258;-54.914;4316402;4369.649
4990.0;Santana do Livramento - RS;-30.891;-55.533;4317103;6950.354
4996.0;Santo Antônio das Missões - RS;-28.511;-55.228;4317707;1710.869
4999.0;São Borja - RS;-28.661;-56.004;4318002;3616.019
5002.0;São Gabriel - RS;-30.336;-54.32;4318309;5023.821
5043.0;Uruguaiana - RS;-29.755;-57.088;4322400;5715.763
3629.0;Hulha Negra - RS;-31.404;-53.869;4309654;822.899
993.0;Maçambará - RS;-29.143;-56.065;4311718;1682.82
955.0;Barra do Quaraí - RS;-30.207;-57.555;4301875;1056.143
4877.0;Cruz Alta - RS;-28.639;-53.606;4306106;1360.37
4918.0;Ibirubá - RS;-28.628;-53.09;4310009;607.454
4930.0;Júlio de Castilhos - RS;-29.227;-53.682;4311205;1929.381
4986.0;Santa Bárbara do Sul - RS;-28.358;-53.247;4316709;975.507
4993.0;Santiago - RS;-29.192;-54.867;4317400;2413.133
5000.0;São Francisco de Assis - RS;-29.55;-55.131;4318101;2508.453
5041.0;Tupanciretã - RS;-29.081;-53.836;4322202;2251.86
5479.0;Fortaleza dos Valos - RS;-28.797;-53.223;4308458;650.326
5480.0;Jóia - RS;-28.647;-54.122;4311155;1235.883
4265.0;Ivorá - RS;-29.52;-53.581;4310751;122.93
4237.0;Saldanha Marinho - RS;-28.393;-53.095;4316436;221.605
3481.0;Quevedos - RS;-29.353;-54.072;4315321;543.359
3480.0;Pinhal Grande - RS;-29.346;-53.307;4314472;477.125
3626.0;Manoel Viana - RS;-29.589;-55.483;4311759;1390.696
1023.0;Unistalda - RS;-29.047;-55.15;4322376;602.387
991.0;Jari - RS;-29.291;-54.224;4311130;856.457
4842.0;Bossoroca - RS;-28.73;-54.9;4302501;1610.573
4850.0;Caibaté - RS;-28.288;-54.638;4303301;259.664
4866.0;Catuípe - RS;-28.25;-54.012;4305009;583.258
4907.0;Giruá - RS;-28.028;-54.35;4309001;855.921
4994.0;Santo Ângelo - RS;-28.299;-54.263;4317509;680.498
5008.0;São Luiz Gonzaga - RS;-28.408;-54.961;4318903;1295.678
5011.0;São Nicolau - RS;-28.183;-55.267;4319208;485.324
4774.0;Eugênio de Castro - RS;-28.525;-54.149;4307831;419.319
4777.0;Entre-Ijuís - RS;-28.36;-54.268;4306932;552.601
4782.0;Dezesseis de Novembro - RS;-28.213;-55.068;4306353;216.848
3613.0;Vitória das Missões - RS;-28.351;-54.496;4323754;259.609
1021.0;Ubiretama - RS;-28.046;-54.681;4322343;126.692
1011.0;Senador Salgado Filho - RS;-28.031;-54.543;4320321;147.209
4839.0;Boa Vista do Buricá - RS;-27.669;-54.11;4302204;108.732
4854.0;Campina das Missões - RS;-27.989;-54.839;4303707;225.762
4868.0;Cerro Largo - RS;-28.149;-54.738;4305207;177.675
4912.0;Guarani das Missões - RS;-28.141;-54.558;4309506;290.496
4913.0;Horizontina - RS;-27.626;-54.308;4309605;232.476
4915.0;Humaitá - RS;-27.563;-53.974;4309704;134.513
4922.0;Independência - RS;-27.833;-54.188;4310405;357.438
4969.0;Porto Lucena - RS;-27.856;-55.016;4315008;250.078
4970.0;Porto Xavier - RS;-27.906;-55.138;4315107;280.51
4982.0;Roque Gonzales - RS;-28.131;-55.026;4316303;346.621
4991.0;Santa Rosa - RS;-27.871;-54.481;4317202;489.798
4998.0;Santo Cristo - RS;-27.824;-54.663;4317905;366.886
5012.0;São Paulo das Missões - RS;-28.021;-54.936;4319307;223.886
5033.0;Tenente Portela - RS;-27.371;-53.758;4321402;338.083
5037.0;Três de Maio - RS;-27.773;-54.24;4321808;422.198
5038.0;Três Passos - RS;-27.456;-53.932;4321907;268.396
5040.0;Tucunduva - RS;-27.657;-54.44;4322103;180.809
5042.0;Tuparendi - RS;-27.756;-54.482;4322301;307.676
4780.0;Doutor Maurício Cardoso - RS;-27.506;-54.361;4306734;252.69
4235.0;Sede Nova - RS;-27.635;-53.946;4320230;119.297
4219.0;Vista Gaúcha - RS;-27.291;-53.702;4323705;88.719
4816.0;Alegria - RS;-27.826999999999998;-54.057;4300455;172.688
3620.0;Porto Vera Cruz - RS;-27.736;-54.901;4315073;113.646
3619.0;Porto Mauá - RS;-27.575;-54.668;4315057;105.561
3617.0;Salvador das Missões - RS;-28.126;-54.835;4316477;94.042
3615.0;Novo Machado - RS;-27.574;-54.505;4313425;218.669
3621.0;Barra do Guarita - RS;-27.192;-53.71;4301859;64.379
3623.0;Derrubadas - RS;-27.265;-53.861;4306320;361.199
1003.0;Nova Candelária - RS;-27.607;-54.107;4313011;97.833
979.0;Esperança do Sul - RS;-27.355;-53.992;4307450;148.379
1013.0;Sete de Setembro - RS;-28.131;-54.463;4320578;129.993
4822.0;Alpestre - RS;-27.249;-53.035;4300505;324.639
4851.0;Caiçara - RS;-27.274;-53.432;4303400;189.203
4889.0;Erval Seco - RS;-27.549;-53.504;4307302;363.893
4901.0;Frederico Westphalen - RS;-27.359;-53.394;4308508;264.976
4923.0;Iraí - RS;-27.194;-53.251;4310504;180.962
4934.0;Liberato Salzano - RS;-27.6;-53.073;4311601;245.627
4941.0;Miraguaí - RS;-27.494;-53.686;4312302;130.385
4946.0;Nonoai - RS;-27.362;-52.771;4312708;468.909
4957.0;Palmitinho - RS;-27.355;-53.555;4313805;144.045
4966.0;Planalto - RS;-27.329;-53.059;4314704;230.42
4973.0;Redentora - RS;-27.664;-53.638;4315404;302.68
4978.0;Rodeio Bonito - RS;-27.471;-53.169;4315909;83.199
4980.0;Ronda Alta - RS;-27.767;-52.802;4316105;419.344
4981.0;Rondinha - RS;-27.828;-52.91;4316204;252.208
5010.0;São Martinho - RS;-27.707;-53.969;4319109;171.662
5019.0;Sarandi - RS;-27.944;-52.923;4320107;353.387
5020.0;Seberi - RS;-27.478;-53.403;4320206;301.42
5050.0;Vicente Dutra - RS;-27.162;-53.405;4323101;193.055
4221.0;Vista Alegre - RS;-27.367;-53.49;4323507;77.455
4224.0;Taquaruçu do Sul - RS;-27.4;-53.467;4321329;76.849
4231.0;Três Palmeiras - RS;-27.615;-52.841;4321857;180.599
3573.0;Novo Tiradentes - RS;-27.563;-53.182;4313441;75.396
3561.0;Gramado dos Loureiros - RS;-27.444;-52.918;4309126;131.396
3564.0;Rio dos Índios - RS;-27.3;-52.841;4315552;235.318
3571.0;Ametista do Sul - RS;-27.361;-53.182;4300646;93.49
971.0;Cristal do Sul - RS;-27.454;-53.246;4306072;97.715
4826.0;Aratiba - RS;-27.394;-52.3;4300901;342.504
4835.0;Barracão - RS;-27.672;-51.461;4301800;516.732
4871.0;Ciríaco - RS;-28.344;-51.876;4305504;273.873
4886.0;Erechim - RS;-27.634;-52.274;4307005;430.668
4888.0;Erval Grande - RS;-27.391;-52.571;4307203;285.725
4903.0;Gaurama - RS;-27.584;-52.094;4308706;204.261
4906.0;Getúlio Vargas - RS;-27.89;-52.228;4308904;286.566
4916.0;Ibiaçá - RS;-28.057;-51.855;4309803;348.816
4925.0;Itatiba do Sul - RS;-27.387;-52.453;4310702;212.242
4927.0;Jacutinga - RS;-27.729;-52.535;4310900;179.296
4935.0;Machadinho - RS;-27.567;-51.668;4311700;335.03
4936.0;Marau - RS;-28.449;-52.2;4311809;649.3
4937.0;Marcelino Ramos - RS;-27.462;-51.906;4311908;229.759
4938.0;Mariano Moro - RS;-27.354;-52.147;4312005;98.977
4940.0;Maximiliano de Almeida - RS;-27.632;-51.803;4312203;208.439
4955.0;Paim Filho - RS;-27.711;-51.761;4313607;182.18
4985.0;Sananduva - RS;-27.95;-51.807;4316600;504.549
5005.0;São José do Ouro - RS;-27.769;-51.594;4318606;334.774
5016.0;São Valentim - RS;-27.558;-52.524;4319703;154.188
5023.0;Sertão - RS;-27.98;-52.26;4320503;439.472
5024.0;Severiano de Almeida - RS;-27.433;-52.116;4320602;167.598
5028.0;Tapejara - RS;-28.068;-52.014;4320909;238.798
5048.0;Viadutos - RS;-27.569;-52.02;4322905;268.36
4233.0;Três Arroios - RS;-27.499;-52.147;4321634;148.582
4267.0;Ipiranga do Sul - RS;-27.937;-52.426;4310462;157.882
4776.0;Erebango - RS;-27.855;-52.302;4306973;153.122
4218.0;Estação - RS;-27.911;-52.26;4307559;100.266
4791.0;Camargo - RS;-28.587;-52.202;4303558;138.069
4222.0;Vila Maria - RS;-28.535;-52.154;4323408;181.439
4242.0;São João da Urtiga - RS;-27.82;-51.828;4318424;171.177
4772.0;Faxinalzinho - RS;-27.424;-52.673;4308052;143.382
3566.0;Barra do Rio Azul - RS;-27.409;-52.41;4301925;147.139
3569.0;Charrua - RS;-27.951999999999998;-52.015;4305371;198.124
3575.0;Santo Expedito do Sul - RS;-27.908;-51.645;4317954;125.735
3567.0;Carlos Gomes - RS;-27.718;-51.914;4304853;83.155
3555.0;Nicolau Vergueiro - RS;-28.536;-52.464;4312674;155.82
3486.0;Gentil - RS;-28.43;-52.036;4308854;184.014
985.0;Floriano Peixoto - RS;-27.861;-52.084;4308250;168.428
957.0;Benjamin Constant do Sul - RS;-27.51;-52.598;4302055;132.395
1029.0;Vila Lângaro - RS;-28.107;-52.144;4323358;152.172
4819.0;Ajuricaba - RS;-28.239;-53.771;4300208;323.239
4832.0;Augusto Pestana - RS;-28.517;-53.992;4301503;347.439
4870.0;Chiapetta - RS;-27.923000000000002;-53.941;4305405;396.551
4873.0;Condor - RS;-28.208;-53.487;4305702;465.188
4920.0;Ijuí - RS;-28.388;-53.915;4310207;689.133
4958.0;Panambi - RS;-28.293;-53.502;4313904;490.857
4962.0;Pejuçara - RS;-28.423;-53.656;4314308;414.239
3612.0;Inhacorá - RS;-27.883;-54.017;4310413;114.111
1005.0;Nova Ramada - RS;-28.064;-53.697;4313334;254.755
4863.0;Carazinho - RS;-28.284;-52.786;4304705;665.092
4875.0;Coronel Bicaco - RS;-27.716;-53.701;4305900;492.124
4956.0;Palmeira das Missões - RS;-27.899;-53.314;4313706;1419.43
4960.0;Passo Fundo - RS;-28.263;-52.407;4314100;783.421
4997.0;Santo Augusto - RS;-27.851;-53.777;4317806;468.104
4264.0;Jaboticaba - RS;-27.631;-53.277;4310850;128.053
4252.0;Pinhal - RS;-27.511;-53.215;4314456;68.208
4775.0;Ernestina - RS;-28.499;-52.573;4307054;239.147
3624.0;São Valério do Sul - RS;-27.787;-53.937;4319737;107.97
3577.0;Boa Vista das Missões - RS;-27.663;-53.314;4302154;194.815
3578.0;Lajeado do Bugre - RS;-27.689;-53.182;4311429;67.933
3581.0;São José das Missões - RS;-27.78;-53.122;4318457;98.07
3485.0;Coxilha - RS;-28.127;-52.296;4305975;422.789
3579.0;Novo Barreiro - RS;-27.909;-53.108;4313490;123.583
3559.0;Coqueiros do Sul - RS;-28.119;-52.783;4305850;275.549
4945.0;Não-Me-Toque - RS;-28.459;-52.821;4312658;361.671
5021.0;Selbach - RS;-28.629;-52.953;4320305;177.642
5029.0;Tapera - RS;-28.626;-52.87;4321006;179.662
5052.0;Victor Graeff - RS;-28.56;-52.748;4323200;238.273
3562.0;Lagoa dos Três Cantos - RS;-28.571;-52.858;4311270;138.635
4837.0;Barros Cassal - RS;-29.093;-52.583;4302006;648.896
4891.0;Espumoso - RS;-28.725;-52.85;4307500;783.065
5027.0;Soledade - RS;-28.818;-52.51;4320800;1213.41
5055.0;Salto do Jacuí - RS;-29.088;-53.213;4316451;507.423
4790.0;Campos Borges - RS;-28.886;-52.999;4304101;226.578
3553.0;Mormaço - RS;-28.692;-52.692;4312427;146.109
4853.0;Cambará do Sul - RS;-29.048;-50.145;4303608;1208.647
4890.0;Esmeralda - RS;-28.054;-51.19;4307401;829.766
4917.0;Ibiraiaras - RS;-28.37;-51.636;4309902;300.65
4931.0;Lagoa Vermelha - RS;-28.209;-51.526;4311304;1263.502
5001.0;São Francisco de Paula - RS;-29.448;-50.584;4318200;3272.978
5044.0;Vacaria - RS;-28.512;-50.934;4322509;2124.582
4263.0;Jaquirana - RS;-28.885;-50.358;4311122;907.936
4767.0;Ipê - RS;-28.82;-51.279;4310439;599.247
3593.0;Campestre da Serra - RS;-28.795;-51.093;4303673;538.0
1001.0;Muitos Capões - RS;-28.314;-51.182;4312617;1197.931
999.0;Monte Alegre dos Campos - RS;-28.683;-50.783;4312377;549.74
5081.0;Aripuanã - MT;-10.167;-59.459;5101407;25056.781
5085.0;Barra do Garças - MT;-15.89;-52.257;5101803;9078.983
5097.0;Chapada dos Guimarães - MT;-15.461;-55.75;5103007;6256.994
5102.0;Diamantino - MT;-14.409;-56.446;5103502;8230.096
5120.0;Luciara - MT;-11.222;-50.669;5105309;4243.037
5126.0;Nobres - MT;-14.72;-56.328;5105903;3892.055
5135.0;Porto dos Gaúchos - MT;-11.535;-57.414;5106802;6992.698
5159.0;São Félix do Araguaia - MT;-11.617;-50.669;5107859;16713.464
5061.0;Alta Floresta - MT;-9.876;-56.086;5100250;8976.177
5163.0;Água Boa - MT;-14.05;-52.159;5100201;7481.12
5164.0;Canarana - MT;-13.55;-52.166;5102702;10882.402
5165.0;Nova Xavantina - MT;-14.673;-52.353;5106257;5573.682
5057.0;Colíder - MT;-10.813;-55.455;5103205;3093.173
5058.0;Nova Brasilândia - MT;-14.957;-54.966;5106208;3281.884
5059.0;Paranatinga - MT;-14.432;-54.051;5106307;24166.077
5060.0;Sinop - MT;-11.864;-55.504;5107909;3942.231
5167.0;São José do Rio Claro - MT;-13.447;-56.721;5107305;4536.199
5166.0;Santa Terezinha - MT;-10.47;-50.503;5107776;6467.369
5475.0;Juara - MT;-11.255;-57.52;5105101;22641.187
5481.0;Juína - MT;-11.378;-58.741;5105150;26189.963
5500.0;Araguaiana - MT;-15.734;-51.831;5101001;6429.384
5498.0;Cocalinho - MT;-14.397;-50.996;5103106;16530.655
5499.0;Novo São Joaquim - MT;-14.906;-53.018;5106281;5035.15
5516.0;Itaúba - MT;-11.062;-55.276;5104559;4529.581
5510.0;Nova Canaã do Norte - MT;-10.558;-55.953;5106216;5966.196
5513.0;Porto Alegre do Norte - MT;-10.878;-51.633;5106778;3972.246
5519.0;Sorriso - MT;-12.545;-55.711;5107925;9329.603
5517.0;Novo Horizonte do Norte - MT;-11.413;-57.352;5106273;879.662
5508.0;Paranaíta - MT;-9.665;-56.477;5106299;4796.013
5497.0;Campinápolis - MT;-14.516;-52.895;5102603;5967.353
5509.0;Guarantã do Norte - MT;-9.788;-54.91;5104104;4734.585
5520.0;Terra Nova do Norte - MT;-10.517;-55.231;5108055;2562.231
5511.0;Peixoto de Azevedo - MT;-10.229;-54.983;5106422;14257.439
5518.0;Vera - MT;-12.306;-55.317;5108501;2962.687
5515.0;Marcelândia - MT;-11.133;-54.597;5105580;12281.254
5514.0;Vila Rica - MT;-10.012;-51.116;5108600;7431.077
5526.0;Juruena - MT;-10.318;-58.359;5105176;2778.961
5447.0;Tapurah - MT;-12.772;-56.554;5108006;4510.646
5454.0;Campo Novo do Parecis - MT;-13.675;-57.892;5102637;9434.424
5528.0;Lucas do Rio Verde - MT;-13.05;-55.911;5105259;3663.994
5534.0;Nova Mutum - MT;-13.838;-56.084;5106224;9562.661
5457.0;Castanheira - MT;-11.133;-58.603;5102850;3909.537
5460.0;Cláudia - MT;-11.515;-54.891;5103056;3849.991
5530.0;Matupá - MT;-10.057;-54.933;5105606;5239.67
5502.0;Brasnorte - MT;-12.155;-57.979;5101902;15959.137
5452.0;Apiacás - MT;-9.544;-57.449;5100805;20377.505
5436.0;Ribeirão Cascalheira - MT;-12.942;-51.824;5107180;11354.805
131.0;Confresa - MT;-10.644;-51.569;5103353;5801.387
129.0;Canabrava do Norte - MT;-11.054;-51.831;5102694;3452.684
89.0;Cotriguaçu - MT;-9.858;-58.414;5103379;9460.467
97.0;Querência - MT;-12.475999999999999;-52.378;5107065;17786.195
111.0;Nova Maringá - MT;-13.026;-57.074;5108907;11557.296
125.0;Tabaporã - MT;-10.807;-56.62;5107941;8317.428
91.0;Planalto da Serra - MT;-14.658;-54.774;5106455;2455.431
121.0;Nova Guarita - MT;-10.316;-55.41;5108808;1114.126
119.0;Nova Monte Verde - MT;-9.982;-57.535;5108956;5248.543
117.0;Nova Bandeirantes - MT;-9.814;-57.862;5106158;9606.257
123.0;Santa Carmem - MT;-11.913;-55.226;5107248;3855.362
127.0;Alto Boa Vista - MT;-11.674;-51.388;5100359;2240.448
1033.0;Carlinda - MT;-9.958;-55.832;5102793;2393.024
1045.0;Sapezal - MT;-12.989;-58.764;5107875;13624.373
1035.0;Feliz Natal - MT;-12.386;-54.92;5103700;11462.464
1037.0;Gaúcha do Norte - MT;-13.242;-53.08;5103858;16930.665
1041.0;Nova Ubiratã - MT;-12.991;-55.255;5106240;12706.743
1047.0;União do Sul - MT;-11.533;-54.353;5108303;4581.91
1043.0;Novo Mundo - MT;-9.95;-55.198;5106265;5790.803
5091.0;Cáceres - MT;-16.071;-57.679;5102504;24351.408
5122.0;Vila Bela da Santíssima Trindade - MT;-15.008;-59.951;5105507;13420.978
5156.0;Mirassol d'Oeste - MT;-15.675;-58.096;5105622;1076.358
5063.0;Jauru - MT;-15.342;-58.866;5105002;1301.894
5065.0;Rio Branco - MT;-15.241;-58.116;5107206;562.836
5066.0;Salto do Céu - MT;-15.13;-58.127;5107750;1752.312
5067.0;Pontes e Lacerda - MT;-15.226;-59.335;5106752;8558.926
5062.0;Araputanga - MT;-15.471;-58.353;5101258;1600.24
5064.0;São José dos Quatro Marcos - MT;-15.621;-58.176;5107107;1287.882
5506.0;Figueirópolis d'Oeste - MT;-15.445;-58.74;5103809;899.246
5503.0;Porto Esperidião - MT;-15.853;-58.46;5106828;5809.015
5507.0;Comodoro - MT;-13.663;-59.786;5103304;21769.715
5505.0;Reserva do Cabaçal - MT;-15.08;-58.466;5107156;1337.041
5504.0;Indiavaí - MT;-15.494;-58.573;5104500;603.289
135.0;Glória d'Oeste - MT;-15.768;-58.356;5103957;853.842
1031.0;Campos de Júlio - MT;-13.899000000000001;-59.148;5102686;6801.857
1039.0;Nova Lacerda - MT;-14.475999999999999;-59.609;5106182;4735.085
5072.0;Alto Paraguai - MT;-14.514;-56.483;5100508;1846.295
5080.0;Arenápolis - MT;-14.45;-56.846;5101308;416.785
5084.0;Barra do Bugres - MT;-15.073;-57.181;5101704;6060.201
5127.0;Nortelândia - MT;-14.455;-56.803;5106000;1348.884
5160.0;Tangará da Serra - MT;-14.619;-57.486;5107958;11323.64
5482.0;Denise - MT;-14.74;-57.054;5103452;1307.188
5512.0;Nova Olímpia - MT;-14.797;-57.288;5106232;1549.821
103.0;Nova Marilândia - MT;-14.364;-56.969;5108857;1939.799
101.0;Porto Estrela - MT;-15.324;-57.228;5106851;2062.755
115.0;Santo Afonso - MT;-14.498;-57.002;5107263;1174.188
5068.0;Acorizal - MT;-15.205;-56.366;5100102;840.59
5083.0;Barão de Melgaço - MT;-16.279;-55.958;5101605;11174.501
5101.0;Cuiabá - MT;-15.596;-56.097;5103403;3495.424
5128.0;Nossa Senhora do Livramento - MT;-15.775;-56.346;5106109;5076.781
5132.0;Poconé - MT;-16.257;-56.623;5106505;17270.987
5144.0;Rosário Oeste - MT;-14.836;-56.428;5107701;7475.563
5145.0;Santo Antônio do Leverger - MT;-15.866;-56.077;5107800;12261.288
5151.0;Várzea Grande - MT;-15.647;-56.133;5108402;1048.212
5496.0;Jangada - MT;-15.236;-56.489;5104906;1018.492
5103.0;Dom Aquino - MT;-15.811;-54.918;5103601;2204.157
5113.0;Itiquira - MT;-17.209;-54.15;5104609;8722.48
5115.0;Jaciara - MT;-15.965;-54.968;5104807;1653.537
5143.0;Rondonópolis - MT;-16.471;-54.636;5107602;4159.118
5158.0;Pedra Preta - MT;-16.623;-54.474;5106372;4108.588
5162.0;Juscimeira - MT;-16.051;-54.884;5105200;2206.127
5455.0;Campo Verde - MT;-15.547;-55.169;5102678;4782.118
93.0;São Pedro da Cipa - MT;-16.001;-54.921;5107404;342.952
3630.0;São José do Povo - MT;-16.465;-54.255;5107297;443.876
5070.0;Alto Araguaia - MT;-17.315;-53.215;5100300;5514.51
5071.0;Alto Garças - MT;-16.944;-53.528;5100409;3748.048
5079.0;Araguainha - MT;-16.856;-53.033;5101209;687.973
5106.0;General Carneiro - MT;-15.711;-52.755;5103908;3794.94
5109.0;Guiratinga - MT;-16.349;-53.758;5104203;5061.687
5134.0;Ponte Branca - MT;-16.764;-52.833;5106703;685.992
5137.0;Poxoréo - MT;-15.837;-54.389;5107008;6909.685
5148.0;Tesouro - MT;-16.079;-53.553;5108105;4169.563
5149.0;Torixoréu - MT;-16.199;-52.556;5108204;2399.459
5521.0;Alto Taquari - MT;-17.826;-53.282;5100607;1416.516
5501.0;Primavera do Leste - MT;-15.528;-54.346;5107040;5471.644
99.0;Ribeirãozinho - MT;-16.485;-52.692;5107198;625.581
95.0;Pontal do Araguaia - MT;-15.934;-52.317;5106653;2738.777
5074.0;Anastácio - MS;-20.484;-55.807;5000708;2949.129
5078.0;Aquidauana - MS;-20.471;-55.787;5001102;16957.751
5099.0;Corumbá - MS;-19.009;-57.653;5003207;64962.72
5119.0;Ladário - MS;-19.005;-57.602;5005202;340.765
5123.0;Miranda - MS;-20.241;-56.378;5005608;5478.825
5136.0;Porto Murtinho - MS;-21.699;-57.883;5006903;17744.405
5466.0;Bodoquena - MS;-20.539;-56.715;5002159;2507.319
5462.0;Dois Irmãos do Buriti - MS;-20.68;-55.296;5003488;2344.593
5092.0;Camapuã - MS;-19.531;-54.044;5002605;6229.62
5100.0;Coxim - MS;-18.507;-54.76;5003306;6409.224
5131.0;Pedro Gomes - MS;-18.101;-54.552;5006408;3651.175
5141.0;Rio Verde de Mato Grosso - MS;-18.918;-54.844;5007406;8153.899
5467.0;Costa Rica - MS;-18.544;-53.129;5003256;5371.801
5470.0;São Gabriel do Oeste - MS;-19.395;-54.566;5007695;3864.691
5444.0;Sonora - MS;-17.576999999999998;-54.758;5007935;4075.422
141.0;Alcinópolis - MS;-18.324;-53.706;5000252;4399.681
5077.0;Aparecida do Taboado - MS;-20.087;-51.094;5001003;2750.15
5096.0;Cassilândia - MS;-19.113;-51.734;5002902;3649.724
5111.0;Inocência - MS;-19.726;-51.93;5004403;5776.028
5130.0;Paranaíba - MS;-19.677;-51.191;5006309;5402.652
5459.0;Chapadão do Sul - MS;-18.794;-52.623;5002951;3851.0
5076.0;Antônio João - MS;-22.191;-55.948;5000906;1145.175
5088.0;Bela Vista - MS;-22.109;-56.521;5002100;4892.603
5089.0;Bonito - MS;-21.121;-56.482;5002209;4934.414
5094.0;Caracol - MS;-22.014;-57.024;5002803;2940.251
5108.0;Guia Lopes da Laguna - MS;-21.458;-56.114;5004106;1210.606
5117.0;Jardim - MS;-21.48;-56.138;5005004;2201.514
5125.0;Nioaque - MS;-21.135;-55.83;5005806;3923.79
5082.0;Bandeirantes - MS;-19.918;-54.364;5001508;3115.684
5093.0;Campo Grande - MS;-20.443;-54.646;5002704;8092.951
5098.0;Corguinho - MS;-19.832;-54.829;5003108;2639.85
5116.0;Jaraguari - MS;-20.142;-54.399;5004908;2912.821
5121.0;Maracaju - MS;-21.614;-55.168;5005400;5299.184
5138.0;Ribas do Rio Pardo - MS;-20.443;-53.759;5007109;17308.081
5139.0;Rio Brilhante - MS;-21.802;-54.546;5007208;3987.397
5140.0;Rio Negro - MS;-19.449;-54.987;5007307;1807.668
5142.0;Rochedo - MS;-19.953;-54.893;5007505;1561.056
5146.0;Sidrolândia - MS;-20.932;-54.961;5007901;5286.405
5147.0;Terenos - MS;-20.442;-54.86;5008008;2844.508
5069.0;Água Clara - MS;-20.448;-52.878;5000203;11031.117
5090.0;Brasilândia - MS;-21.256;-52.037;5002308;5806.903
5150.0;Três Lagoas - MS;-20.751;-51.678;5008305;10206.949
5471.0;Selvíria - MS;-20.367;-51.419;5007802;3258.325
5438.0;Santa Rita do Pardo - MS;-21.303;-52.831;5007554;6143.072
5073.0;Amambaí - MS;-23.104;-55.226;5000609;4202.324
5075.0;Anaurilândia - MS;-22.188;-52.718;5000807;3395.437
5086.0;Bataguassu - MS;-21.714;-52.422;5001904;2415.297
5087.0;Batayporã - MS;-22.295;-53.271;5002001;1828.024
5095.0;Caarapó - MS;-22.634;-54.822;5002407;2089.6
5104.0;Dourados - MS;-22.221;-54.806;5003702;4086.235
5105.0;Fátima do Sul - MS;-22.374;-54.514;5003801;315.16
5107.0;Glória de Dourados - MS;-22.418;-54.233;5004007;491.748
5110.0;Iguatemi - MS;-23.68;-54.561;5004304;2946.517
5112.0;Itaporã - MS;-22.079;-54.789;5004502;1321.814
5114.0;Ivinhema - MS;-22.305;-53.815;5004700;2010.168
5118.0;Jateí - MS;-22.482;-54.303;5005103;1927.946
5124.0;Naviraí - MS;-23.065;-54.191;5005707;3193.541
5129.0;Nova Andradina - MS;-22.233;-53.343;5006200;4776.002
5133.0;Ponta Porã - MS;-22.536;-55.726;5006606;5330.448
5152.0;Angélica - MS;-22.153;-53.771;5000856;1273.268
5153.0;Aral Moreira - MS;-22.934;-55.635;5001243;1655.66
5155.0;Deodápolis - MS;-22.276;-54.165;5003454;831.211
5154.0;Eldorado - MS;-23.787;-54.284;5003751;1017.785
5157.0;Mundo Novo - MS;-23.938;-54.271;5005681;477.78
5161.0;Vicentina - MS;-22.409;-54.436;5008404;310.163
5472.0;Sete Quedas - MS;-23.97;-55.036;5007703;833.733
5473.0;Tacuru - MS;-23.633;-55.016;5007950;1785.322
5474.0;Taquarussu - MS;-22.488;-53.351;5007976;1041.121
5468.0;Douradina - MS;-22.04;-54.613;5003504;280.787
5469.0;Itaquiraí - MS;-23.474;-54.185;5004601;2064.042
5563.0;Coronel Sapucaia - MS;-23.272;-55.529;5003157;1025.05
5435.0;Paranhos - MS;-23.893;-55.431;5006358;1309.156
5527.0;Juti - MS;-22.861;-54.603;5005152;1584.54
159.0;Novo Horizonte do Sul - MS;-22.669;-53.86;5006259;849.094
5177.0;Ananás - TO;-6.366;-48.073;1701002;1576.973
5188.0;Araguaína - TO;-7.191;-48.207;1702109;4000.416
5189.0;Araguatins - TO;-5.651;-48.124;1702208;2625.286
5196.0;Axixá do Tocantins - TO;-5.617;-47.769;1702901;150.213
5197.0;Babaçulândia - TO;-7.205;-47.757;1703008;1788.461
